timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1787190478390,3,HTTP Request,200,OK,Thread Group 1-8,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190478394,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190478397,5,HTTP Request,200,OK,Thread Group 1-8,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190478402,3,HTTP Request,200,OK,Thread Group 1-8,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190478405,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190478408,1,HTTP Request,200,OK,Thread Group 1-8,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190478409,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190478411,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190478413,6,HTTP Request,200,OK,Thread Group 1-8,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190478419,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190478422,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190478424,1,HTTP Request,200,OK,Thread Group 1-8,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190478425,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190478427,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190478429,5,HTTP Request,200,OK,Thread Group 1-8,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190478435,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190478437,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190478440,1,HTTP Request,200,OK,Thread Group 1-8,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190478441,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190478443,3,HTTP Request,200,OK,Thread Group 1-8,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190478446,6,HTTP Request,200,OK,Thread Group 1-8,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190478452,3,HTTP Request,200,OK,Thread Group 1-8,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190478455,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190478458,0,HTTP Request,200,OK,Thread Group 1-8,text,true,,336,126,1,1,http://localhost:3000/api/health,0,0,0
1787190478459,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190478461,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190478464,5,HTTP Request,200,OK,Thread Group 1-8,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190478469,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190478472,2,HTTP Request,200,OK,Thread Group 1-8,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190478886,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,2
1787190478890,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190478893,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190478895,7,HTTP Request,200,OK,Thread Group 1-9,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,7,0,0
1787190478902,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190478905,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190478907,1,HTTP Request,200,OK,Thread Group 1-9,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190478908,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190478910,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190478912,5,HTTP Request,200,OK,Thread Group 1-9,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190478918,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190478920,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190478922,1,HTTP Request,200,OK,Thread Group 1-9,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190478924,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190478926,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190478928,4,HTTP Request,200,OK,Thread Group 1-9,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190478933,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190478936,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190478938,1,HTTP Request,200,OK,Thread Group 1-9,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190478939,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190478941,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190478943,5,HTTP Request,200,OK,Thread Group 1-9,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190478948,35,HTTP Request,200,OK,Thread Group 1-9,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,35,0,0
1787190478983,19,HTTP Request,200,OK,Thread Group 1-9,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,19,0,0
1787190479002,16,HTTP Request,200,OK,Thread Group 1-9,text,true,,336,126,1,1,http://localhost:3000/api/health,16,0,0
1787190479018,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190479022,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190479024,5,HTTP Request,200,OK,Thread Group 1-9,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190479029,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190479032,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190479386,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,1
1787190479389,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190479393,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190479396,6,HTTP Request,200,OK,Thread Group 1-10,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190479403,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190479406,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190479408,1,HTTP Request,200,OK,Thread Group 1-10,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190479409,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190479411,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190479414,5,HTTP Request,200,OK,Thread Group 1-10,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190479419,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190479422,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190479425,1,HTTP Request,200,OK,Thread Group 1-10,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190479426,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190479428,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190479431,7,HTTP Request,200,OK,Thread Group 1-10,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,7,0,0
1787190479438,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190479441,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190479444,1,HTTP Request,200,OK,Thread Group 1-10,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190479446,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190479448,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190479451,5,HTTP Request,200,OK,Thread Group 1-10,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190479456,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190479459,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190479462,1,HTTP Request,200,OK,Thread Group 1-10,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190479463,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190479465,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190479468,5,HTTP Request,200,OK,Thread Group 1-10,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190479473,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190479476,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190479886,3,HTTP Request,200,OK,Thread Group 1-11,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,1
1787190479889,3,HTTP Request,200,OK,Thread Group 1-11,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190479892,3,HTTP Request,200,OK,Thread Group 1-11,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190479895,6,HTTP Request,200,OK,Thread Group 1-11,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190479901,3,HTTP Request,200,OK,Thread Group 1-11,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190479904,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190479906,1,HTTP Request,200,OK,Thread Group 1-11,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190479908,1,HTTP Request,200,OK,Thread Group 1-11,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,1,0,0
1787190479910,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,1,0,0
1787190479912,4,HTTP Request,200,OK,Thread Group 1-11,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190479917,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190479919,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190479922,1,HTTP Request,200,OK,Thread Group 1-11,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190479923,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190479925,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190479927,4,HTTP Request,200,OK,Thread Group 1-11,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190479932,3,HTTP Request,200,OK,Thread Group 1-11,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190479935,3,HTTP Request,200,OK,Thread Group 1-11,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190479938,1,HTTP Request,200,OK,Thread Group 1-11,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190479940,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190479942,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190479944,7,HTTP Request,200,OK,Thread Group 1-11,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,7,0,0
1787190479951,3,HTTP Request,200,OK,Thread Group 1-11,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190479954,3,HTTP Request,200,OK,Thread Group 1-11,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190479957,1,HTTP Request,200,OK,Thread Group 1-11,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190479958,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190479960,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190479962,6,HTTP Request,200,OK,Thread Group 1-11,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190479968,2,HTTP Request,200,OK,Thread Group 1-11,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190479970,3,HTTP Request,200,OK,Thread Group 1-11,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190480386,3,HTTP Request,200,OK,Thread Group 1-12,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,1
1787190480389,3,HTTP Request,200,OK,Thread Group 1-12,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190480392,3,HTTP Request,200,OK,Thread Group 1-12,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190480395,6,HTTP Request,200,OK,Thread Group 1-12,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190480401,3,HTTP Request,200,OK,Thread Group 1-12,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190480405,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190480407,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,336,126,1,1,http://localhost:3000/api/health,2,0,0
1787190480409,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190480411,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190480413,7,HTTP Request,200,OK,Thread Group 1-12,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,7,0,0
1787190480420,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190480423,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190480425,1,HTTP Request,200,OK,Thread Group 1-12,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190480427,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190480429,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190480431,6,HTTP Request,200,OK,Thread Group 1-12,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190480437,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190480439,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190480442,0,HTTP Request,200,OK,Thread Group 1-12,text,true,,336,126,1,1,http://localhost:3000/api/health,0,0,0
1787190480443,1,HTTP Request,200,OK,Thread Group 1-12,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,1,0,0
1787190480445,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190480447,5,HTTP Request,200,OK,Thread Group 1-12,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190480452,3,HTTP Request,200,OK,Thread Group 1-12,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190480455,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190480457,1,HTTP Request,200,OK,Thread Group 1-12,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190480458,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190480460,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190480463,5,HTTP Request,200,OK,Thread Group 1-12,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190480468,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190480471,2,HTTP Request,200,OK,Thread Group 1-12,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190480886,3,HTTP Request,200,OK,Thread Group 1-13,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,2
1787190480889,3,HTTP Request,200,OK,Thread Group 1-13,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190480892,3,HTTP Request,200,OK,Thread Group 1-13,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190480895,6,HTTP Request,200,OK,Thread Group 1-13,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190480902,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190480905,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190480907,1,HTTP Request,200,OK,Thread Group 1-13,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190480909,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190480911,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190480914,5,HTTP Request,200,OK,Thread Group 1-13,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190480920,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190480922,3,HTTP Request,200,OK,Thread Group 1-13,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190480925,1,HTTP Request,200,OK,Thread Group 1-13,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190480927,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190480930,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190480932,5,HTTP Request,200,OK,Thread Group 1-13,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190480938,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190480940,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190480942,1,HTTP Request,200,OK,Thread Group 1-13,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190480943,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190480946,2,HTTP Request,200,OK,Thread Group 1-13,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
